DayFrac  Year JulianDay HourMin    Pressure[mbar]  10MVTair[degC]      10MRH[%]     6MVTair[degC]      6MRH[%]      2MVTair[degC]      2MRH[%]       10MTair[degC]    6MTair[degC]   2MTair[degC]  10MTCETair[degC] 6MTCETair[degC] 6MTCWTair[degC] 2MTCWTair[degC]   Wdir[deg]       Wspd[m/s]  HumidityQC AirTempQC TCAirTempQC
126	2009	126	  0	      997.69	     -15.066	      76.784	      -14.94	      76.972	     -14.947	      74.151	     -15.022	     -15.063	     -13.755	     -14.612	     -14.254	     -14.316	     -14.575	      288.22	         4.7	     000000	000	0000
126.001	2009	126	  1	      997.69	     -15.062	      76.741	     -14.942	      76.598	     -14.935	      73.924	     -15.052	      -15.09	      -13.74	      -14.74	     -14.331	     -14.381	     -14.577	      288.28	         4.7	     000000	000	0000
126.001	2009	126	  2	      997.69	     -15.137	       75.99	     -15.017	      75.775	     -15.016	       73.49	     -15.126	     -15.187	     -13.935	     -14.768	     -14.376	     -14.447	     -14.666	      288.21	         4.7	     000000	000	0000
126.002	2009	126	  3	      997.69	     -15.137	      75.822	     -15.044	      75.797	     -15.065	      73.417	     -15.114	     -15.197	     -14.022	      -14.66	     -14.286	     -14.328	     -14.623	      289.84	         4.7	     000000	000	0000
126.003	2009	126	  4	      997.69	     -15.139	      76.147	     -15.036	      76.017	     -15.092	      73.428	     -15.095	     -15.154	     -14.124	     -14.575	     -14.258	     -14.309	     -14.598	      291.67	         4.7	     000000	000	0000
126.003	2009	126	  5	      997.69	     -15.132	      76.227	      -15.05	      76.093	     -15.073	      73.833	     -15.103	     -15.177	     -14.227	     -14.566	     -14.322	     -14.388	     -14.644	      291.19	         4.7	     000000	000	0000
126.004	2009	126	  6	      997.69	     -15.164	      76.164	     -15.074	      76.092	     -15.083	       74.17	     -15.128	     -15.213	     -14.277	     -14.625	     -14.346	     -14.414	     -14.674	      293.81	         4.7	     000000	000	0000
126.005	2009	126	  7	      997.68	     -15.218	      76.033	     -15.106	      76.052	     -15.071	       73.96	     -15.184	     -15.233	     -14.296	     -14.578	     -14.361	     -14.401	     -14.588	      294.34	         4.7	     000000	000	0000
126.006	2009	126	  8	      997.69	     -15.207	      76.048	     -15.103	      76.066	     -15.038	      73.714	     -15.145	     -15.191	     -14.272	     -14.627	     -14.392	     -14.436	     -14.625	      293.83	         4.7	     000000	000	0000
126.006	2009	126	  9	      997.73	      -15.25	       75.95	     -15.139	      75.904	     -15.085	      73.645	     -15.207	      -15.25	     -14.328	     -14.669	     -14.466	     -14.523	     -14.667	      294.42	         4.7	     000000	000	0000
126.007	2009	126	 10	      997.76	     -15.236	      75.945	     -15.139	      75.962	     -15.097	       73.49	     -15.197	     -15.248	     -14.358	     -14.664	     -14.446	     -14.488	     -14.681	       293.6	         4.7	     000000	000	0000
126.008	2009	126	 11	      997.77	     -15.282	       75.93	     -15.145	      75.956	     -15.139	      73.477	     -15.224	     -15.266	     -14.376	     -14.755	     -14.491	     -14.527	      -14.72	      290.98	         4.7	     000000	000	0000
126.008	2009	126	 12	      997.77	     -15.297	      76.134	     -15.177	      75.941	     -15.169	      73.516	     -15.278	     -15.314	     -14.412	     -14.816	     -14.503	     -14.559	      -14.76	      290.65	         4.7	     000000	000	0000
126.009	2009	126	 13	      997.81	     -15.355	      76.161	     -15.205	      75.912	     -15.184	      73.769	     -15.304	     -15.338	     -14.402	     -14.865	     -14.563	       -14.6	     -14.811	      290.98	         4.7	     000000	000	0000
126.01	2009	126	 14	       997.8	     -15.379	      76.215	     -15.233	      75.983	      -15.22	      73.716	     -15.332	     -15.394	     -14.442	     -14.865	     -14.608	     -14.658	     -14.875	      287.51	         4.7	     000000	000	0000
126.01	2009	126	 15	       997.8	     -15.368	      76.074	     -15.259	      75.806	     -15.286	      73.656	     -15.307	     -15.426	     -14.492	     -14.774	     -14.564	     -14.618	      -14.94	      292.83	         4.7	     000000	000	0000
