DayFrac  Year JulianDay HourMin    Pressure[mbar]  10MVTair[degC]      10MRH[%]     6MVTair[degC]      6MRH[%]      2MVTair[degC]      2MRH[%]       10MTair[degC]    6MTair[degC]   2MTair[degC]  10MTCETair[degC] 6MTCETair[degC] 6MTCWTair[degC] 2MTCWTair[degC]   Wdir[deg]       Wspd[m/s]  HumidityQC AirTempQC TCAirTempQC
 53	2009	 53	  0	      1014.1	     -33.585	      63.692	     -34.714	      65.932	     -35.419	       62.01	     -33.997	     -35.367	     -36.272	     -33.241	     -34.545	     -34.588	     -35.261	      164.31	         4.7	     000000	000	0000
53.0007	2009	 53	  1	      1014.1	     -33.581	      63.338	     -34.699	      66.022	     -35.441	      62.129	     -34.041	     -35.321	     -36.268	     -33.238	     -34.394	      -34.47	     -35.163	      164.33	         4.7	     000000	000	0000
53.0014	2009	 53	  2	      1014.1	     -33.574	      63.209	     -34.635	      66.424	     -35.448	      62.276	     -34.004	     -35.212	       -36.3	     -33.217	      -34.31	     -34.373	      -35.37	      164.35	         4.7	     000000	000	0000
53.0021	2009	 53	  3	      1014.1	     -33.577	      63.347	     -34.605	      66.985	     -35.527	      62.571	     -33.985	      -35.19	     -36.419	     -33.211	     -34.292	     -34.352	     -35.452	      164.43	         4.7	     000000	000	0000
53.0028	2009	 53	  4	      1014.1	     -33.579	        63.6	     -34.543	      67.227	     -35.586	      62.707	     -33.961	     -35.103	     -36.518	     -33.149	     -34.094	      -34.18	     -35.248	      164.44	         4.7	     000000	000	0000
53.0035	2009	 53	  5	      1014.1	     -33.521	      63.637	     -34.393	      66.927	      -35.54	      62.435	     -33.874	     -34.897	     -36.493	     -33.127	      -33.85	     -33.974	     -35.046	       164.5	         4.7	     000000	000	0000
53.0042	2009	 53	  6	      1014.1	     -33.474	      63.434	     -34.316	      66.904	     -35.494	      62.543	     -33.896	     -34.847	      -36.52	     -33.288	     -34.028	     -34.022	     -35.304	      164.46	         4.7	     000000	000	0000
53.0049	2009	 53	  7	      1014.1	      -33.54	       62.87	     -34.357	      67.023	     -35.442	      63.178	     -34.051	     -34.908	     -36.413	     -33.524	     -34.105	     -34.104	     -34.618	      164.44	         4.7	     000000	000	0000
53.0056	2009	 53	  8	      1014.1	     -33.615	      62.703	     -34.347	      66.911	     -35.226	      63.363	     -34.102	     -34.884	      -36.11	     -33.511	     -34.037	     -34.064	       -34.5	      164.43	         4.7	     000000	000	0000
53.0063	2009	 53	  9	      1014.1	     -33.631	      62.535	     -34.274	      66.528	     -35.125	      63.826	     -34.148	     -34.772	     -36.091	     -33.561	      -33.87	     -33.906	     -34.765	      161.42	         4.7	     000000	000	0000
53.0069	2009	 53	 10	      1014.1	     -33.641	      62.619	     -34.177	      66.345	     -35.121	      64.392	     -34.146	     -34.629	     -36.096	     -33.453	     -33.691	     -33.743	     -34.861	      153.46	         4.7	     000000	000	0000
53.0076	2009	 53	 11	      1014.1	     -33.634	      62.712	     -34.078	      66.481	     -35.101	      64.637	     -34.149	     -34.498	     -36.047	     -33.539	     -33.595	     -33.617	      -34.62	       132.7	         4.7	     000000	000	0000
53.0083	2009	 53	 12	      1014.1	     -33.663	      62.764	     -34.018	      66.757	     -35.054	      64.807	     -34.164	     -34.449	     -35.929	     -33.632	     -33.672	     -33.646	     -34.944	      118.08	         4.7	     000000	000	0000
53.009	2009	 53	 13	      1014.1	     -33.691	       63.14	      -34.03	      67.028	     -35.147	      65.303	     -34.179	     -34.489	     -35.993	     -33.421	     -33.709	     -33.721	     -35.437	      117.83	         4.7	     000000	000	0000
53.0097	2009	 53	 14	      1014.1	     -33.601	      63.611	     -33.979	      67.304	     -35.327	      65.607	     -34.016	     -34.496	     -36.181	     -33.147	     -33.534	     -33.591	     -35.345	      126.49	         4.7	     000000	000	0000
53.0104	2009	 53	 15	      1014.1	     -33.488	      64.231	     -33.869	      67.429	     -35.408	       65.17	     -33.848	     -34.343	     -36.263	     -33.043	     -33.344	     -33.403	     -35.243	      125.06	         4.7	     000000	000	0000
53.0111	2009	 53	 16	      1014.1	     -33.402	      64.952	     -33.766	      67.497	      -35.39	      64.082	     -33.746	     -34.258	     -36.244	     -33.032	     -33.338	     -33.389	     -34.951	      116.99	         4.7	     000000	000	0000
