DayFrac  	Year JulianDay HourMin    Pressure[mbar]  10MVTair[degC]      10MRH[%]     6MVTair[degC]      6MRH[%]      2MVTair[degC]      2MRH[%]       10MTair[degC]    6MTair[degC]   2MTair[degC]  10MTCETair[degC] 6MTCETair[degC] 6MTCWTair[degC] 2MTCWTair[degC]   11mWdir[deg]     11mWspd[m/s]  11mLftWdir[deg] 11mLftWspd[m/s] 6mLftWdir[deg] 6mLftWspd[m/s] HumidityQC AirTempQC TCAirTempQC
     187	2016	187	  0	      1003.3	      7.0197	      65.609	      7.2152	      67.081	      7.2831	      64.061	      7.0407	      7.1504	      7.1996	      7.4014	      7.4131	      7.4335	       -9999	      127.43	      5.3528	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.001	2016	187	  0	      1003.3	      6.9982	      65.274	      7.1895	      67.106	      7.2723	       64.07	      7.0339	      7.1368	      7.1854	      7.4759	      7.5083	      7.5148	       -9999	      133.05	      6.4941	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.001	2016	187	  2	      1003.3	      7.0138	      65.056	       7.199	      66.681	      7.2772	      63.402	       7.052	      7.1404	      7.1908	      7.4935	      7.5275	      7.5463	       -9999	      131.64	      6.0194	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.002	2016	187	  2	      1003.4	      7.0129	      65.221	      7.2041	       66.95	      7.2938	      63.998	      7.0408	       7.155	      7.2118	      7.4377	      7.5051	      7.5256	       -9999	      121.12	      5.1265	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.003	2016	187	  3	      1003.4	      7.0147	      65.443	      7.2178	      66.838	      7.3005	      64.174	      7.0501	      7.1752	      7.2349	      7.4393	      7.5283	      7.5014	       -9999	      128.32	      5.3176	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.003	2016	187	  5	      1003.5	      6.9966	      65.568	      7.2032	      67.306	      7.2731	      64.243	      7.0259	       7.157	      7.1855	       7.394	      7.4543	      7.4731	       -9999	      125.92	      5.1167	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.004	2016	187	  5	      1003.5	        6.91	      65.522	      7.1241	      67.119	      7.2004	      64.361	      6.9168	      7.0347	      7.0976	      7.3353	       7.399	      7.3809	       -9999	      123.38	      4.9778	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.005	2016	187	  6	      1003.5	      6.8918	      65.706	      7.1282	      67.352	      7.2083	      64.488	      6.9451	      7.0731	      7.1099	      7.4055	      7.5273	      7.5033	       -9999	      120.02	      4.7139	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.006	2016	187	  8	      1003.5	      6.9712	      65.583	       7.191	      67.286	      7.2797	      64.605	      7.0501	      7.1625	      7.1928	      7.4612	      7.5411	      7.5621	       -9999	      120.57	      5.7294	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.006	2016	187	  8	      1003.5	      7.0145	      65.419	      7.2156	      66.975	       7.263	      64.006	      7.0772	      7.1747	      7.1636	      7.5337	      7.6136	      7.6125	       -9999	      107.42	      5.1167	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.007	2016	187	 10	      1003.5	      7.0881	      65.175	       7.301	      66.386	      7.3385	      63.325	      7.1513	      7.2452	      7.2661	      7.5547	      7.6152	      7.6116	       -9999	      104.14	      6.0529	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.008	2016	187	 11	      1003.5	      7.1624	       65.09	      7.3408	      66.482	      7.3536	      63.509	      7.2394	      7.2682	      7.2585	      7.6068	      7.6136	      7.6517	       -9999	      106.61	      5.5235	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.008	2016	187	 11	      1003.5	      7.1347	      65.096	      7.3041	      66.413	      7.3265	       63.56	       7.161	      7.2106	      7.2162	      7.4772	      7.4976	      7.4751	       -9999	      112.42	      5.0472	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.009	2016	187	 13	      1003.5	      6.9716	      65.065	       7.155	      66.485	      7.1648	       63.49	      6.9445	      7.0137	      7.0104	      7.3675	      7.3625	      7.3369	       -9999	       104.3	      4.9794	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
  187.01	2016	187	 14	      1003.5	      6.9334	       65.29	      7.1246	      66.985	      7.1443	       64.16	      6.9576	      7.0299	      7.0411	      7.4159	      7.4653	        7.48	       -9999	      113.86	      4.9059	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
  187.01	2016	187	 14	      1003.6	      6.9087	        65.4	      7.1088	      67.112	      7.1423	      64.353	      6.9245	      7.0232	      7.0429	      7.3181	      7.3572	      7.3614	       -9999	      119.19	      5.2441	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.011	2016	187	 16	      1003.6	      6.9109	      65.426	      7.0923	      67.293	      7.1465	      64.393	      6.9595	      7.0419	      7.0467	      7.4939	      7.5806	      7.6202	       -9999	      110.42	      5.3912	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.012	2016	187	 16	      1003.5	      7.2056	       65.02	      7.3638	      66.698	      7.3825	      63.925	      7.3327	      7.3868	      7.3585	      7.7471	      7.8628	      7.9161	       -9999	      108.52	      5.8944	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.012	2016	187	 17	      1003.4	      7.3359	      64.198	      7.4867	      65.577	      7.5091	      62.926	      7.4094	      7.4635	        7.44	      7.6839	      7.7647	      7.7494	       -9999	       104.9	      7.7417	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.013	2016	187	 19	      1003.4	      7.4122	      63.911	      7.5571	       65.72	      7.5847	      62.837	      7.4736	      7.5413	      7.5012	      7.7963	       7.879	       7.922	       -9999	      113.27	      6.8912	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.014	2016	187	 19	      1003.4	      7.5261	      63.894	      7.6769	      65.287	      7.6965	      62.704	      7.6013	      7.6644	      7.6296	      7.8543	       7.927	      7.9393	       -9999	      107.74	      6.9917	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.015	2016	187	 20	      1003.4	      7.5128	      63.616	      7.6833	      64.954	      7.7109	      62.509	      7.5489	      7.6199	      7.6239	      7.7842	      7.8241	       7.802	       -9999	      107.64	      7.4206	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.015	2016	187	 22	      1003.4	      7.4837	      63.602	      7.6457	      64.706	      7.6681	      61.906	       7.495	       7.552	      7.5529	      7.7964	      7.8241	      7.8227	       -9999	      124.16	      6.5889	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.016	2016	187	 22	      1003.4	      7.5446	      63.758	      7.6895	      65.002	      7.7033	      62.186	      7.5817	      7.6347	       7.608	      7.9072	      7.9629	       7.971	       -9999	      124.01	      7.1265	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.017	2016	187	 24	      1003.4	      7.5651	      63.802	      7.7012	       64.89	      7.7031	      62.047	      7.5982	      7.6456	      7.6063	      7.9064	      7.9469	      7.9761	       -9999	       116.4	      5.3176	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.017	2016	187	 25	      1003.4	      7.6535	      63.842	      7.7974	      65.127	      7.8004	      62.299	      7.7244	       7.787	      7.7313	      8.0003	      8.0553	      8.0704	       -9999	      106.37	      5.7294	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 187.018	2016	187	 25	      1003.3	      7.6929	      63.043	      7.8477	      64.307	      7.8309	      61.564	      7.7244	        7.78	      7.7345	      7.9952	      8.0399	      8.0401	       -9999	      100.98	      8.3471	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
