DayFrac  Year JulianDay HourMin    Pressure[mbar]  10MVTair[degC]      10MRH[%]     6MVTair[degC]      6MRH[%]      2MVTair[degC]      2MRH[%]       10MTair[degC]    6MTair[degC]   2MTair[degC]  10MTCETair[degC] 6MTCETair[degC] 6MTCWTair[degC] 2MTCWTair[degC]   Wdir[deg]       Wspd[m/s]  HumidityQC AirTempQC TCAirTempQC
 21	2009	 21	  0	      995.98	     -29.154	       66.59	     -28.995	      65.088	     -29.327	      65.283	     -29.878	     -30.047	     -30.438	     -29.992	     -30.497	     -30.456	     -30.764	      174.74	         4.7	     000000	000	1111
21.0007	2009	 21	  1	      995.98	      -29.46	       65.57	     -29.356	      63.846	     -29.809	      64.108	     -30.254	     -30.526	     -31.124	     -29.932	     -30.208	     -30.094	     -30.593	      182.47	         4.7	     101000	110	1110
21.0014	2009	 21	  2	      995.97	      -29.47	      65.031	     -29.453	      64.753	     -29.901	      63.273	     -30.234	     -30.635	     -31.153	     -29.279	     -29.773	     -29.583	     -30.225	      182.98	         4.7	     101000	110	0000
21.0021	2009	 21	  3	      995.95	     -29.155	      65.042	     -29.196	      66.887	     -29.762	      62.875	     -29.768	     -30.273	     -30.929	       -28.8	     -29.128	     -28.971	     -29.763	      181.62	         4.7	     000000	010	0000
21.0028	2009	 21	  4	      995.96	     -28.992	      66.392	     -28.983	      68.558	     -29.621	      64.004	      -29.56	     -29.951	     -30.675	     -28.873	      -29.13	     -28.995	     -29.771	      186.56	         4.7	     000000	000	0000
21.0035	2009	 21	  5	      995.96	     -28.913	      67.507	     -28.922	      68.991	     -29.601	      65.308	     -29.429	     -29.859	     -30.586	     -28.797	     -29.368	     -29.244	     -29.933	      181.93	         4.7	     000000	000	0000
21.0042	2009	 21	  6	      995.98	     -28.812	      68.149	     -28.891	      69.104	     -29.608	      66.014	     -29.307	      -29.81	     -30.564	     -28.708	     -29.018	     -28.879	     -29.466	      189.82	         4.7	     000000	000	0000
21.0049	2009	 21	  7	      995.96	     -28.803	       68.41	     -28.797	      69.381	     -29.394	        66.4	     -29.291	     -29.659	     -30.237	     -29.009	     -29.301	     -29.214	      -29.55	      189.55	         4.7	     000000	000	0000
21.0056	2009	 21	  8	      995.92	     -28.738	      67.938	     -28.696	      69.082	     -29.289	      66.388	     -29.228	     -29.559	     -30.122	     -28.778	     -28.969	     -28.834	     -29.329	      178.17	         4.7	     000000	000	0000
21.0063	2009	 21	  9	      995.94	     -28.784	      67.805	     -28.716	      68.324	     -29.199	      66.256	     -29.328	     -29.561	     -30.032	      -29.21	     -29.402	     -29.272	     -29.565	       163.4	         4.7	     000000	000	0000
21.0069	2009	 21	 10	      995.95	     -28.918	      67.761	     -28.821	      67.652	     -29.265	      66.362	     -29.495	     -29.704	     -30.116	       -29.2	     -29.416	     -29.348	     -29.719	      135.68	         4.7	     000000	000	0000
21.0076	2009	 21	 11	      995.91	     -28.945	      67.174	     -28.829	      67.061	     -29.412	      66.607	      -29.52	      -29.74	     -30.387	     -29.129	     -29.226	     -29.153	     -29.958	      130.68	         4.7	     000000	000	0000
21.0083	2009	 21	 12	      995.94	     -28.954	      66.618	     -28.811	      66.789	     -29.403	      64.999	     -29.512	     -29.708	     -30.426	     -29.124	     -29.205	     -29.181	     -29.718	      120.13	         4.7	     000000	000	0000
21.009	2009	 21	 13	      995.94	     -28.965	      66.731	     -28.821	      66.818	     -29.366	      64.015	     -29.523	     -29.717	     -30.375	     -29.153	     -29.258	      -29.24	     -29.793	      116.13	         4.7	     000000	000	0000
21.0097	2009	 21	 14	      995.95	     -29.081	      66.664	     -28.959	      66.259	     -29.527	      63.787	       -29.7	     -29.927	     -30.584	     -29.616	     -30.024	     -29.924	     -30.549	       98.96	         4.7	     000000	000	0000
21.0104	2009	 21	 15	      995.95	     -29.248	       64.63	      -29.13	      64.306	     -29.743	      62.781	     -29.928	     -30.218	     -30.881	     -29.416	     -29.476	     -29.436	     -29.968	      83.845	         4.7	     000000	000	0000
21.0111	2009	 21	 16	      995.94	     -29.154	      64.292	     -29.033	       64.67	     -29.536	      62.429	     -29.765	     -30.009	     -30.528	     -29.118	     -29.217	     -29.222	     -29.608	      76.304	         4.7	     000000	000	0000
21.0118	2009	 21	 17	      995.94	      -28.98	      64.757	     -28.838	      65.959	      -29.41	      63.256	     -29.491	     -29.703	     -30.453	     -28.707	     -28.699	     -28.765	     -29.377	      84.877	         4.7	     000000	000	0000
21.0125	2009	 21	 18	      995.98	     -28.782	      66.158	     -28.615	      68.013	     -29.157	      64.453	     -29.177	     -29.331	     -30.048	     -28.467	     -28.425	      -28.63	     -28.669	      81.518	         4.7	     000000	000	0000
21.0132	2009	 21	 19	      996.01	     -28.621	      67.472	     -28.447	       69.05	     -28.916	      66.017	     -28.962	     -29.101	     -29.754	     -28.368	     -28.455	     -28.728	      -28.89	      75.438	         4.7	     000000	000	0000
21.0139	2009	 21	 20	      996.04	     -28.501	      68.244	     -28.341	      68.799	     -28.801	      66.769	     -28.832	     -28.978	     -29.562	     -28.278	     -28.345	     -28.697	     -28.678	       65.94	         4.7	     000000	000	0000
21.0146	2009	 21	 21	      996.06	     -28.382	      67.488	     -28.228	      68.127	     -28.674	      66.788	     -28.711	     -28.864	     -29.427	     -28.196	     -28.346	     -28.738	     -28.866	      54.925	         4.7	     000000	000	0000
21.0153	2009	 21	 22	      996.06	     -28.368	      66.542	     -28.245	      66.568	      -28.72	      65.335	     -28.772	     -28.999	     -29.689	     -28.595	      -29.05	     -29.285	     -29.834	      40.555	         4.7	     000000	000	0000
21.016	2009	 21	 23	      996.06	     -28.538	      65.413	     -28.445	      64.855	     -29.213	      62.571	     -29.062	     -29.382	     -30.521	     -28.696	     -28.871	     -28.893	     -30.286	      44.217	         4.7	     000000	000	0000
21.0167	2009	 21	 24	      996.05	     -28.553	      65.289	     -28.434	      65.907	     -29.458	      61.961	      -29.08	     -29.307	     -30.747	     -28.506	     -28.615	      -28.61	     -29.885	      44.867	         4.7	     000000	000	0000
21.0174	2009	 21	 25	      996.08	     -28.494	       65.95	     -28.386	      67.141	     -29.453	      62.948	     -28.999	     -29.186	     -30.639	     -28.451	     -28.587	     -28.607	     -29.823	      43.304	         4.7	     000000	000	0000
21.0181	2009	 21	 26	      996.11	     -28.493	      66.189	     -28.389	      67.128	     -29.609	      64.379	     -28.998	     -29.265	     -30.823	     -28.427	     -28.976	     -28.892	     -30.355	       37.29	         4.7	     000000	000	0000
21.0188	2009	 21	 27	       996.1	      -28.45	      65.848	     -28.584	      65.789	     -29.867	      64.876	     -28.975	     -29.685	      -31.14	     -28.371	     -29.149	     -29.059	     -30.609	      37.205	         4.7	     000000	000	0000
21.0194	2009	 21	 28	      996.08	     -28.488	      65.383	     -28.526	      65.258	     -29.869	       62.99	     -29.011	     -29.571	     -31.106	     -28.469	     -28.687	     -28.691	     -29.999	      37.153	         4.7	     000000	000	0000
21.0201	2009	 21	 29	      996.04	     -28.484	      64.889	     -28.466	       65.41	     -29.776	      61.881	     -29.037	     -29.437	     -30.886	     -28.519	     -28.677	     -28.704	      -30.11	      25.075	         4.7	     000000	000	0000
21.0208	2009	 21	 30	      996.06	     -28.532	      64.972	     -28.426	      65.906	     -29.601	      62.573	      -29.08	     -29.327	     -30.552	      -28.83	      -28.84	     -28.885	     -29.422	      18.226	         4.7	     000000	000	0000
21.0215	2009	 21	 31	      996.05	     -28.667	      65.722	     -28.531	      66.623	      -29.38	      64.694	     -29.265	     -29.425	     -30.112	     -29.134	     -29.234	     -29.255	      -29.54	      10.596	         4.7	     000000	000	0000
21.0222	2009	 21	 32	      996.03	     -28.784	      65.807	     -28.668	      66.434	     -29.378	      66.835	     -29.398	     -29.589	     -30.112	     -29.121	     -29.246	     -29.233	     -29.599	      359.56	         4.7	     000000	000	0000
