DayFrac  	Year JulianDay HourMin    Pressure[mbar]  10MVTair[degC]      10MRH[%]     6MVTair[degC]      6MRH[%]      2MVTair[degC]      2MRH[%]       10MTair[degC]    6MTair[degC]   2MTair[degC]  10MTCETair[degC] 6MTCETair[degC] 6MTCWTair[degC] 2MTCWTair[degC]   11mWdir[deg]     11mWspd[m/s]  11mLftWdir[deg] 11mLftWspd[m/s] 6mLftWdir[deg] 6mLftWspd[m/s] HumidityQC AirTempQC TCAirTempQC
     171	2016	171	  0	      987.38	      10.657	      40.348	      10.664	      43.414	      10.576	      42.574	      10.582	      10.522	      10.379	      10.946	      10.864	      10.875	       -9999	      157.63	      7.8528	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 171.001	2016	171	  0	      987.42	      10.563	      40.842	      10.577	      44.185	      10.468	      43.222	      10.473	      10.434	      10.291	        10.8	        10.7	      10.705	       -9999	      155.37	      7.1706	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 171.001	2016	171	  2	      987.42	      10.453	      41.622	      10.484	      45.229	      10.379	      44.331	      10.385	       10.35	      10.217	      10.772	      10.745	      10.752	       -9999	      153.43	      7.0056	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 171.002	2016	171	  2	      987.38	      10.389	      41.891	      10.438	      44.532	      10.373	      43.742	      10.336	       10.33	       10.23	      10.724	      10.676	      10.711	       -9999	       155.3	      7.0088	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 171.003	2016	171	  3	      987.39	      10.363	      42.096	      10.412	      44.582	       10.34	      43.768	      10.349	      10.329	      10.211	        10.8	      10.791	      10.805	       -9999	      156.65	      7.3765	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 171.003	2016	171	  5	       987.4	      10.427	      41.953	      10.473	      44.393	      10.388	      43.675	      10.413	      10.395	      10.265	       10.78	      10.746	      10.763	       -9999	      155.12	      7.4361	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 171.004	2016	171	  5	      987.34	      10.491	      41.507	      10.508	      43.301	      10.428	      42.398	      10.471	      10.419	      10.312	      10.836	      10.789	      10.805	       -9999	       157.7	      7.7441	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 171.005	2016	171	  6	      987.37	      10.444	      41.675	      10.485	       44.25	      10.414	      43.008	      10.392	      10.385	      10.264	      10.722	      10.682	      10.706	       -9999	      155.89	         7.2	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 171.006	2016	171	  8	      987.37	       10.38	      42.023	      10.416	      44.839	      10.336	       43.89	      10.338	      10.298	      10.186	      10.724	      10.661	      10.674	       -9999	      155.18	      7.2139	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 171.006	2016	171	  8	      987.36	      10.362	      42.001	      10.371	      44.567	       10.28	      43.701	      10.324	      10.269	      10.146	      10.742	      10.676	       10.69	       -9999	      157.47	      7.5529	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
