DayFrac  	Year JulianDay HourMin    Pressure[mbar]  10MVTair[degC]      10MRH[%]     6MVTair[degC]      6MRH[%]      2MVTair[degC]      2MRH[%]       10MTair[degC]    6MTair[degC]   2MTair[degC]  10MTCETair[degC] 6MTCETair[degC] 6MTCWTair[degC] 2MTCWTair[degC]   11mWdir[deg]     11mWspd[m/s]  11mLftWdir[deg] 11mLftWspd[m/s] 6mLftWdir[deg] 6mLftWspd[m/s] HumidityQC AirTempQC TCAirTempQC
      11	2016	 11	  0	        1006	     -28.935	      73.043	     -29.262	       74.59	     -30.608	      70.066	     -29.436	     -30.131	     -31.657	     -29.482	     -29.824	     -30.161	       -9999	      102.08	         0.2	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 11.0007	2016	 11	  1	        1006	     -28.926	      73.004	     -29.185	      74.739	     -30.535	      70.586	     -29.397	     -29.987	     -31.558	     -29.397	     -29.686	      -29.99	       -9999	       107.1	         0.2	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 11.0014	2016	 11	  1	        1006	     -28.898	      72.499	     -29.068	      74.713	     -30.273	      70.147	     -29.328	     -29.796	     -31.109	     -29.349	     -29.464	     -29.757	       -9999	      108.74	         0.2	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 11.0021	2016	 11	  2	        1006	     -28.887	      72.385	     -28.956	      74.548	     -30.006	       69.79	     -29.317	     -29.643	      -30.66	     -29.491	     -29.551	     -29.702	       -9999	      108.97	         0.2	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 11.0028	2016	 11	  4	        1006	     -28.881	      72.415	     -28.902	       74.58	      -29.79	      69.894	     -29.327	     -29.592	     -30.393	     -29.592	     -29.659	     -29.765	       -9999	      108.59	         0.2	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 11.0035	2016	 11	  4	        1006	     -28.856	      72.179	     -28.855	      74.469	     -29.634	      70.315	     -29.272	     -29.573	     -30.231	     -29.591	     -29.681	     -29.784	       -9999	      114.18	         0.2	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 11.0042	2016	 11	  5	        1006	     -28.818	      71.809	      -28.79	      74.235	     -29.495	      70.579	     -29.234	     -29.501	      -30.12	     -29.725	     -29.756	     -29.759	       -9999	      110.61	         0.2	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 11.0049	2016	 11	  7	        1006	     -28.813	      72.075	     -28.768	      74.399	     -29.437	      70.669	     -29.224	     -29.482	     -30.153	     -29.751	      -29.78	      -29.74	       -9999	      109.58	         0.2	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 11.0056	2016	 11	  8	        1006	     -28.819	      72.291	     -28.754	       74.38	     -29.447	      70.669	     -29.254	     -29.495	     -30.377	     -29.801	     -29.857	     -29.783	       -9999	      111.26	         0.2	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
 11.0063	2016	 11	  8	        1006	     -28.923	      73.027	     -28.886	      72.354	     -29.606	      70.188	     -29.494	      -29.81	     -30.834	     -30.065	     -30.629	     -30.378	       -9999	       123.1	         0.2	       -9999	       -9999	       -9999	       -9999	     000000	000	0001
