DayFrac  	Year JulianDay HourMin    Pressure[mbar]  10MVTair[degC]      10MRH[%]     6MVTair[degC]      6MRH[%]      2MVTair[degC]      2MRH[%]       10MTair[degC]    6MTair[degC]   2MTair[degC]  10MTCETair[degC] 6MTCETair[degC] 6MTCWTair[degC] 2MTCWTair[degC]   11mWdir[deg]     11mWspd[m/s]  11mLftWdir[deg] 11mLftWspd[m/s] 6mLftWdir[deg] 6mLftWspd[m/s] HumidityQC AirTempQC TCAirTempQC
     264	2016	264	  0	      995.55	     -1.8137	      73.943	     -1.7383	      76.585	     -1.8817	      74.083	     -1.7563	     -1.7427	     -2.0052	       -9999	     -1.6183	     -1.6048	       -9999	      129.89	      6.9361	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.001	2016	264	  0	      995.51	     -1.8342	      74.017	      -1.755	      76.513	      -1.905	      74.231	     -1.7797	     -1.7662	     -2.0222	       -9999	     -1.6305	     -1.6094	       -9999	      124.73	       7.075	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.001	2016	264	  1	      995.52	     -1.8788	      74.225	      -1.792	      77.097	     -1.9498	       74.72	     -1.8223	     -1.8007	     -2.0721	       -9999	     -1.6608	     -1.6478	       -9999	      128.72	      6.8618	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.002	2016	264	  3	      995.48	     -1.8826	      73.961	     -1.7968	      76.756	     -1.9536	      74.448	      -1.818	     -1.8118	     -2.0647	       -9999	     -1.6415	     -1.6064	       -9999	       132.8	      8.2882	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.003	2016	264	  4	       995.5	     -1.8698	      74.046	     -1.7741	      76.627	     -1.9181	      74.077	     -1.8112	     -1.7833	     -2.0312	       -9999	     -1.6509	     -1.6274	       -9999	      136.42	        7.45	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.003	2016	264	  5	      995.46	     -1.8741	      73.903	     -1.7642	      76.125	     -1.9021	      73.784	     -1.8037	      -1.772	     -2.0093	       -9999	     -1.6336	     -1.5916	       -9999	      136.24	      7.6583	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.004	2016	264	  5	      995.42	     -1.8777	      73.817	     -1.7889	      76.612	     -1.9478	      74.294	     -1.8112	     -1.7969	     -2.0672	       -9999	     -1.6477	     -1.6338	       -9999	      128.26	         8.2	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.005	2016	264	  6	      995.44	     -1.8926	      73.962	      -1.791	      76.666	     -1.9291	      74.262	     -1.8304	     -1.7982	     -2.0647	       -9999	     -1.6608	     -1.6744	       -9999	      131.91	      7.1853	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.006	2016	264	  7	      995.39	     -1.9035	      74.159	     -1.8118	      76.954	     -1.9735	      74.721	     -1.8471	     -1.8459	     -2.0981	       -9999	     -1.6615	     -1.6511	       -9999	      126.56	      7.9647	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.006	2016	264	  9	      995.41	      -1.939	       74.51	     -1.8347	      77.207	     -1.9735	       74.63	     -1.8869	     -1.8524	     -2.1012	       -9999	     -1.6941	     -1.6782	       -9999	      129.05	      7.4361	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.007	2016	264	 10	      995.37	     -1.9651	      74.548	     -1.8617	      77.354	     -1.9884	      74.734	     -1.9085	     -1.8723	     -2.1118	       -9999	      -1.707	     -1.7008	       -9999	      133.92	      8.1028	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.008	2016	264	 11	      995.32	     -1.9539	      74.466	     -1.8505	       77.09	     -1.9865	      74.674	      -1.888	     -1.8618	     -2.1135	       -9999	     -1.6988	     -1.6571	       -9999	      129.79	      8.6722	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.008	2016	264	 11	      995.33	     -1.9193	      74.168	     -1.8137	      76.627	     -1.9567	      74.231	     -1.8645	     -1.8441	     -2.0765	       -9999	      -1.693	     -1.6795	       -9999	      131.07	      8.4206	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.009	2016	264	 12	       995.3	     -1.9025	      73.754	     -1.7989	      76.171	      -1.938	      73.779	     -1.8416	     -1.8181	     -2.0604	       -9999	      -1.674	     -1.6498	       -9999	      126.91	      8.7588	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
  264.01	2016	264	 13	       995.3	     -1.9192	      73.754	     -1.8235	      76.435	     -1.9715	      74.088	      -1.867	     -1.8367	     -2.1075	       -9999	      -1.694	     -1.7054	       -9999	      127.05	      8.2441	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
  264.01	2016	264	 15	      995.32	     -1.9475	      74.126	     -1.8637	      76.905	     -2.0118	      74.436	     -1.9079	       -1.87	     -2.1522	       -9999	     -1.7077	     -1.7013	       -9999	      130.86	      8.6722	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.011	2016	264	 16	      995.31	     -1.9791	      74.248	     -1.8883	      77.071	     -2.0254	      74.536	     -1.9277	     -1.8969	     -2.1564	       -9999	      -1.724	     -1.7247	       -9999	      124.71	      8.6706	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.012	2016	264	 16	      995.34	      -1.982	      74.401	     -1.8922	      77.175	     -2.0145	       74.48	     -1.9277	     -1.9105	     -2.1385	       -9999	     -1.7496	     -1.7401	       -9999	      128.38	      8.2294	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.012	2016	264	 17	      995.33	     -1.9393	      74.283	     -1.8703	      76.867	     -2.0113	      74.421	     -1.8887	     -1.8894	     -2.1323	       -9999	     -1.7256	      -1.688	       -9999	      135.99	      8.7588	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.013	2016	264	 18	       995.3	     -1.9389	      74.146	     -1.8615	      76.617	      -2.005	      74.248	     -1.8822	     -1.8776	     -2.1188	       -9999	     -1.7248	      -1.696	       -9999	      134.44	      9.6167	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.014	2016	264	 20	      995.21	     -1.7794	      72.569	     -1.6897	      74.257	     -1.8505	      72.298	     -1.7448	     -1.7653	     -1.9593	       -9999	     -1.6435	     -1.6007	       -9999	      127.89	      10.097	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.015	2016	264	 21	       995.3	     -1.8548	       72.89	     -1.7654	      75.359	     -1.8744	      72.599	     -1.8131	     -1.7826	     -2.0181	       -9999	     -1.6944	     -1.7083	       -9999	      130.64	      8.6444	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.015	2016	264	 22	      995.34	     -1.9322	      73.625	     -1.8483	      76.353	     -1.9618	      73.579	     -1.8905	     -1.8472	     -2.1081	       -9999	     -1.7149	     -1.7122	       -9999	      133.55	      7.9794	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.016	2016	264	 22	      995.26	     -1.9395	      73.698	     -1.8631	      76.327	     -1.9954	      73.661	     -1.9074	     -1.8858	     -2.1317	       -9999	     -1.7382	      -1.718	       -9999	      136.64	      9.3528	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.017	2016	264	 23	      995.38	     -1.9739	       74.04	     -1.8807	      76.522	     -2.0046	      73.789	     -1.9285	     -1.8923	     -2.1603	       -9999	     -1.7703	     -1.7651	       -9999	      135.42	      7.4361	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.017	2016	264	 24	      995.35	     -2.0409	      74.341	     -1.9506	      77.282	     -2.0894	       74.62	     -2.0004	     -1.9603	     -2.2336	       -9999	     -1.7975	     -1.8171	       -9999	       128.6	      8.6306	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.018	2016	264	 26	      995.37	     -2.1046	      74.782	     -2.0148	      78.013	     -2.1529	      75.238	     -2.0746	     -2.0198	     -2.3039	       -9999	      -1.837	     -1.8353	       -9999	      128.68	      7.9059	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.019	2016	264	 27	      995.35	     -2.0897	      74.885	     -2.0068	      77.794	     -2.1578	      75.284	     -2.0393	     -2.0074	     -2.2958	       -9999	     -1.8358	     -1.8175	       -9999	      128.91	      8.4059	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.019	2016	264	 28	      995.36	      -2.064	      74.698	     -1.9861	      77.529	     -2.1489	      75.107	     -2.0108	     -2.0055	     -2.2847	       -9999	     -1.8309	     -1.7933	       -9999	      129.99	      8.5088	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
  264.02	2016	264	 28	      995.35	      -2.023	      74.456	     -1.9457	      76.964	     -2.1134	       74.63	     -1.9694	     -1.9649	     -2.2335	       -9999	     -1.8018	     -1.7726	       -9999	      130.85	      8.3111	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.021	2016	264	 29	      995.36	     -2.0787	      74.878	     -1.9929	      77.623	     -2.1557	      75.155	     -2.0473	     -2.0068	     -2.2915	       -9999	     -1.8424	     -1.8422	       -9999	      132.71	      8.3324	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.022	2016	264	 31	      995.37	     -2.0728	      74.942	     -1.9929	      77.514	     -2.1547	      75.139	     -2.0207	     -1.9963	     -2.2779	       -9999	     -1.8396	     -1.8254	       -9999	      131.47	      8.0824	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.022	2016	264	 32	       995.4	     -2.1033	       75.08	     -2.0283	      77.921	     -2.2197	      75.637	     -2.0504	     -2.0323	     -2.3429	       -9999	     -1.8848	     -1.8838	       -9999	      134.95	      7.5824	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
 264.023	2016	264	 33	      995.33	     -2.1546	      75.427	     -2.0895	      78.489	     -2.2542	      76.077	     -2.1007	     -2.1036	     -2.3894	       -9999	     -1.9093	     -1.8817	       -9999	      134.82	         8.2	       -9999	       -9999	       -9999	       -9999	     000000	000	1001
