DayFrac Year JulianDay HourMin  SWTotalDownwelling[W/m^2]   SWDiffDownwelling[W/m^2]  SWDirDownwelling[W/m^2] LWTotalDownwelling[W/m^2] SWTotalUpwelling[W/m^2] LWTotalUpwelling[W/m^2]       Albedo         LWdownCaseTemp[degK]      LWdownDomeTemp[degK]     LWupCaseTemp[degK]      LWupDomeTemp[degK]    DiffCorr[W/m^2]         GlobCorr[W/m^2]    QualityControl
137.001	2011	137	  1	             137.674	             45.5194	             543.643	               184.4	               -9999	               -9999	               -9999	              260.33	              260.16	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.001	2011	137	  2	             137.586	             45.3327	             544.159	              184.31	               -9999	               -9999	               -9999	              260.31	              260.14	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.002	2011	137	  3	             137.471	             45.2394	             544.469	              184.09	               -9999	               -9999	               -9999	              260.29	              260.11	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.003	2011	137	  4	             137.119	             45.0675	             544.448	              184.07	               -9999	               -9999	               -9999	              260.26	              260.08	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.003	2011	137	  5	             136.643	             44.9168	             543.096	              184.01	               -9999	               -9999	               -9999	              260.23	              260.05	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.004	2011	137	  6	             136.229	             44.7893	             542.054	              184.04	               -9999	               -9999	               -9999	               260.2	              260.02	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.005	2011	137	  7	             136.088	             44.6701	             541.703	              184.08	               -9999	               -9999	               -9999	              260.17	              260.01	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.006	2011	137	  8	             135.656	             44.5351	             540.289	              184.18	               -9999	               -9999	               -9999	              260.15	              260.02	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.006	2011	137	  9	             135.551	             44.4159	             540.733	               184.2	               -9999	               -9999	               -9999	              260.14	              260.03	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.007	2011	137	 10	             135.286	             44.3179	             541.094	              184.18	               -9999	               -9999	               -9999	              260.14	              260.03	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.008	2011	137	 11	             134.925	             44.1922	             541.228	              184.42	               -9999	               -9999	               -9999	              260.14	              260.08	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.008	2011	137	 12	             134.643	             44.1201	             540.588	              184.27	               -9999	               -9999	               -9999	              260.15	              260.08	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.009	2011	137	 13	             134.502	             44.0213	              540.97	              184.34	               -9999	               -9999	               -9999	              260.17	              260.12	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.01	2011	137	 14	             134.423	             43.8817	             544.025	               184.5	               -9999	               -9999	               -9999	              260.19	              260.16	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.01	2011	137	 15	             134.467	             43.7736	             546.605	              184.19	               -9999	               -9999	               -9999	              260.22	              260.15	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.011	2011	137	 16	             134.396	             43.6312	               544.2	              183.72	               -9999	               -9999	               -9999	              260.23	              260.11	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.012	2011	137	 17	             134.203	             43.4362	             542.332	              183.35	               -9999	               -9999	               -9999	              260.23	              260.07	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.012	2011	137	 18	             133.921	             43.2717	             541.796	              183.19	               -9999	               -9999	               -9999	              260.21	              260.06	               -9999	               -9999	                  -0	                  -0	0009030990990099090
137.013	2011	137	 19	              133.78	             43.1728	               541.3	              182.98	               -9999	               -9999	               -9999	               260.2	              260.03	               -9999	               -9999	                  -0	                  -0	0009030990990099090
