DayFrac Year JulianDay HourMin  SWTotalDownwelling[W/m^2]   SWDiffDownwelling[W/m^2]  SWDirDownwelling[W/m^2] LWTotalDownwelling[W/m^2] SWTotalUpwelling[W/m^2] LWTotalUpwelling[W/m^2]       Albedo         LWdownCaseTemp[degK]      LWdownDomeTemp[degK]     LWupCaseTemp[degK]      LWupDomeTemp[degK]    DiffCorr[W/m^2]         GlobCorr[W/m^2]    QualityControl
154	2014	154	  0	               -9999	               -9999	               -9999	               -9999	             124.702	             2212.94	               -9999	               -9999	               -9999	             446.099	             446.096	                  -0	                  -0	9990991699299944900
154.001	2014	154	  1	             275.313	              137.68	             589.216	               262.4	             125.076	             2202.67	            0.454305	             273.109	              273.18	             445.845	             445.848	                  -0	                  -0	0000030600230044000
154.001	2014	154	  2	             273.189	             135.508	             590.175	              261.66	             125.193	             2206.51	            0.458264	             273.093	             273.163	             445.889	             445.892	                  -0	                  -0	0000030600230044000
154.002	2014	154	  3	             271.225	             133.743	             590.495	              261.19	             125.591	             2200.99	             0.46305	             273.085	             273.179	              445.72	              445.72	                  -0	                  -0	0000030600230044000
154.003	2014	154	  4	             269.921	             132.311	             591.362	              258.73	              125.93	             2207.76	            0.466544	             273.084	             273.085	             445.858	             445.862	                  -0	                  -0	0000030600230044000
154.003	2014	154	  5	               268.3	             130.628	             591.744	              258.02	             126.433	             2202.83	            0.471237	             273.056	             273.016	              445.71	              445.71	                  -0	                  -0	0000030600230044000
154.004	2014	154	  6	             266.326	             128.678	             592.663	              257.64	             126.608	             2197.85	            0.475388	             273.016	             273.018	             445.558	             445.565	                  -0	                  -0	0000030600230044000
154.005	2014	154	  7	             263.921	             126.294	             593.932	              256.31	             126.924	              2214.2	            0.480917	             272.985	             272.995	             445.913	             445.909	                  -0	                  -0	0000030600230044000
154.006	2014	154	  8	             260.855	             123.503	             593.705	              254.34	             127.509	             2200.59	            0.488812	             272.951	             272.903	             445.572	             445.568	                  -0	                  -0	0000030600230044000
154.006	2014	154	  9	             257.577	             120.388	             593.725	               252.1	             127.602	             2201.43	            0.495395	             272.904	             272.735	             445.532	             445.525	                  -0	                  -0	0000030600230044000
154.007	2014	154	 10	              254.07	             117.107	              593.24	              251.23	             127.965	             2199.07	            0.503659	              272.84	             272.676	             445.464	             445.461	                  -0	                  -0	0000030600230044000
154.008	2014	154	 11	              250.67	             113.882	             593.736	              249.98	             128.269	             2203.78	            0.511705	             272.785	             272.685	             445.565	             445.565	                  -0	                  -0	0000030600230044000
