DayFrac Year JulianDay HourMin LWTotalDownwelling[W/m^2] SWTotalDownwelling[W/m^2] LWTotalUpwelling[W/m^2] SWTotalUpwelling[W/m^2] QualityControl
137	2009	137	  0	             180.643	             304.257	             261.538	               207.5	000000000000000
137.001	2009	137	  1	              180.61	             302.834	             261.407	              206.62	000000000000000
137.001	2009	137	  2	              180.64	             302.696	             261.354	             206.204	000000000000000
137.002	2009	137	  3	             180.496	             302.314	             261.382	             205.949	000000000000000
137.003	2009	137	  4	             180.463	             301.369	             261.265	              205.44	000000000000000
137.003	2009	137	  5	             180.595	             300.191	             261.357	             204.537	000000000000000
137.004	2009	137	  6	             180.551	              299.82	              261.27	             204.317	000000000000000
137.005	2009	137	  7	             180.541	             298.832	             261.388	             203.634	000000000000000
137.006	2009	137	  8	             180.386	             298.408	             261.523	             203.889	000000000000000
137.006	2009	137	  9	             180.337	             297.824	             261.348	             203.356	000000000000000
137.007	2009	137	 10	              180.24	             296.847	              261.29	              202.65	000000000000000
137.008	2009	137	 11	             180.294	             295.743	              261.16	             202.187	000000000000000
137.008	2009	137	 12	              180.37	             295.488	             261.387	             202.083	000000000000000
137.009	2009	137	 13	             180.364	             294.851	             261.342	             201.424	000000000000000
137.01	2009	137	 14	             180.322	             293.832	              261.29	             200.671	000000000000000
137.01	2009	137	 15	             180.337	             292.813	             261.148	             199.352	000000000000000
137.011	2009	137	 16	             180.558	             291.943	             261.291	              199.41	000000000000000
137.012	2009	137	 17	             180.372	             291.083	             261.218	             198.715	000000000000000
137.012	2009	137	 18	             180.232	             290.541	             261.126	              198.16	000000000000000
137.013	2009	137	 19	             180.289	             289.363	             261.135	             197.477	000000000000000
137.014	2009	137	 20	             180.252	               288.8	             261.194	             197.176	000000000000000
137.015	2009	137	 21	             180.318	             287.707	             261.187	             196.146	000000000000000
137.015	2009	137	 22	             180.349	             286.614	             261.333	             195.752	000000000000000
137.016	2009	137	 23	              180.19	             285.945	             261.305	                 195	000000000000000
137.017	2009	137	 24	             180.214	             284.756	             261.105	             194.236	000000000000000
137.017	2009	137	 25	             180.219	             283.631	               261.1	             193.484	000000000000000
137.018	2009	137	 26	             180.267	             282.537	             261.125	             192.616	000000000000000
137.019	2009	137	 27	             180.282	             281.921	             261.084	             192.002	000000000000000
137.019	2009	137	 28	             180.348	             281.359	             261.155	             192.384	000000000000000
137.02	2009	137	 29	              180.28	             280.722	             261.099	             191.076	000000000000000
137.021	2009	137	 30	             180.335	             279.363	             261.172	             190.694	000000000000000
137.022	2009	137	 31	             180.291	             278.631	             261.119	             190.093	000000000000000
137.022	2009	137	 32	             180.141	             278.153	             261.083	             189.479	000000000000000
