DayFrac Year JulianDay HourMin LWTotalDownwelling[W/m^2] SWTotalDownwelling[W/m^2] LWTotalUpwelling[W/m^2] SWTotalUpwelling[W/m^2] QualityControl
  4	2009	  4	  0	             195.393	                   0	             210.777	          -0.0381944	000090000000000
4.00069	2009	  4	  1	             195.834	                   0	             210.807	                   0	000090000000000
4.00139	2009	  4	  2	             196.313	                   0	             210.729	                   0	000090000000000
4.00208	2009	  4	  3	             196.738	                   0	             210.721	          -0.0127315	000090000000000
4.00278	2009	  4	  4	             197.172	                   0	             210.714	                   0	000090000000000
4.00347	2009	  4	  5	              197.14	                   0	             210.682	          -0.0127315	000090000000000
4.00417	2009	  4	  6	             197.293	                   0	             210.571	           -0.025463	000090000000000
4.00486	2009	  4	  7	             197.628	                   0	             210.609	           -0.025463	000090000000000
4.00556	2009	  4	  8	             197.516	                   0	             210.777	          -0.0127315	000090000000000
4.00625	2009	  4	  9	             197.111	                   0	              210.68	                   0	000090000000000
4.00694	2009	  4	 10	             197.082	                   0	             210.714	                   0	000090000000000
4.00764	2009	  4	 11	             196.846	                   0	             210.528	          -0.0127315	000090000000000
4.00833	2009	  4	 12	             196.931	                   0	             210.559	          -0.0509259	000090000000000
4.00903	2009	  4	 13	             197.209	                   0	             210.537	           -0.025463	000090000000000
4.00972	2009	  4	 14	             197.321	                   0	             210.687	                   0	000090000000000
4.01042	2009	  4	 15	             197.073	                   0	             210.745	          -0.0127315	000090000000000
4.01111	2009	  4	 16	             196.378	                   0	             210.539	                   0	000090000000000
4.01181	2009	  4	 17	             195.918	                   0	              210.57	                   0	000090000000000
4.0125	2009	  4	 18	             195.241	                   0	             210.507	                   0	000090000000000
4.01319	2009	  4	 19	             194.507	                   0	             210.765	                   0	000090000000000
4.01389	2009	  4	 20	             193.242	                   0	             211.155	                   0	000090000000000
4.01458	2009	  4	 21	             192.366	                   0	             211.585	                   0	000090000000000
4.01528	2009	  4	 22	             191.072	                   0	             211.597	                   0	000090000000000
4.01597	2009	  4	 23	             190.891	                   0	             211.433	                   0	000090000000000
4.01667	2009	  4	 24	             191.603	                   0	             211.323	                   0	000090000000000
4.01736	2009	  4	 25	             193.311	                   0	              211.15	                   0	000090000000000
4.01806	2009	  4	 26	             194.818	                   0	             211.334	                   0	000090000000000
4.01875	2009	  4	 27	              196.58	                   0	             211.186	                   0	000090000000000
4.01944	2009	  4	 28	             197.879	                   0	             211.073	                   0	000090000000000
4.02014	2009	  4	 29	             198.111	                   0	             210.918	          -0.0127315	000090000000000
4.02083	2009	  4	 30	             198.249	                   0	              211.01	          -0.0127315	000090000000000
4.02153	2009	  4	 31	             198.358	                   0	             211.165	                   0	000090000000000
4.02222	2009	  4	 32	             198.559	                   0	             211.012	           -0.025463	000090000000000
4.02292	2009	  4	 33	             198.599	                   0	             210.983	           -0.025463	000090000000000
4.02361	2009	  4	 34	             198.253	                   0	             210.975	           -0.025463	000090000000000
4.02431	2009	  4	 35	               197.9	                   0	             210.901	                   0	000090000000000
4.025	2009	  4	 36	             198.003	                   0	             210.694	           -0.103009	000090000000000
4.02569	2009	  4	 37	             198.378	                   0	             210.821	          -0.0381944	000090000000000
4.02639	2009	  4	 38	             198.758	                   0	              210.85	          -0.0509259	000090000000000
4.02708	2009	  4	 39	             198.985	                   0	             210.818	                   0	000090000000000
4.02778	2009	  4	 40	             198.919	                   0	             210.784	          -0.0127315	000090000000000
4.02847	2009	  4	 41	             199.061	                   0	             210.794	          -0.0509259	000090000000000
4.02917	2009	  4	 42	             199.703	                   0	             211.006	                   0	000090000000000
4.02986	2009	  4	 43	             200.245	                   0	             211.303	                   0	000090000000000
4.03056	2009	  4	 44	             200.641	                   0	             211.339	                   0	000090000000000
4.03125	2009	  4	 45	             200.799	                   0	             211.346	                   0	000090000000000
4.03194	2009	  4	 46	             201.126	                   0	             211.539	                   0	000090000000000
4.03264	2009	  4	 47	             201.827	                   0	             211.796	                   0	000090000000000
4.03333	2009	  4	 48	             201.996	                   0	             211.907	                   0	000090000000000
4.03403	2009	  4	 49	             201.336	                   0	             211.599	                   0	000090000000000
4.03472	2009	  4	 50	             201.274	                   0	             211.553	                   0	000090000000000
4.03542	2009	  4	 51	             201.724	                   0	             211.289	                   0	000090000000000
4.03611	2009	  4	 52	             201.884	                   0	             211.341	                   0	000090000000000
4.03681	2009	  4	 53	             201.903	                   0	             211.351	                   0	000090000000000
4.0375	2009	  4	 54	             202.126	                   0	             211.544	                   0	000090000000000
4.03819	2009	  4	 55	             202.163	                   0	             211.862	                   0	000090000000000
4.03889	2009	  4	 56	             202.004	                   0	             212.094	                   0	000090000000000
4.03958	2009	  4	 57	             201.945	                   0	             212.483	                   0	000090000000000
4.04028	2009	  4	 58	             202.155	                   0	             212.803	                   0	000090000000000
4.04097	2009	  4	 59	             202.111	                   0	             212.749	                   0	000090000000000
4.04167	2009	  4	100	             202.321	                   0	             212.657	                   0	000090000000000
4.04236	2009	  4	101	             202.683	                   0	             213.313	                   0	000090000000000
4.04306	2009	  4	102	             202.838	                   0	             213.815	                   0	000090000000000
4.04375	2009	  4	103	             202.186	                   0	             213.747	                   0	000090000000000
4.04444	2009	  4	104	             201.612	                   0	             213.766	                   0	000090000000000
4.04514	2009	  4	105	             201.394	                   0	             213.529	                   0	000090000000000
4.04583	2009	  4	106	             201.671	                   0	             213.495	                   0	000090000000000
4.04653	2009	  4	107	             201.898	                   0	             213.583	                   0	000090000000000
4.04722	2009	  4	108	             202.136	                   0	             213.444	                   0	000090000000000
4.04792	2009	  4	109	              202.42	                   0	             213.392	                   0	000090000000000
4.04861	2009	  4	110	             202.186	                   0	             213.474	                   0	000090000000000
4.04931	2009	  4	111	             201.772	                   0	             213.609	                   0	000090000000000
4.05	2009	  4	112	             201.725	                   0	             213.724	                   0	000090000000000
4.05069	2009	  4	113	              200.96	                   0	             213.554	                   0	000090000000000
4.05139	2009	  4	114	             199.142	                   0	              213.42	                   0	000090000000000
4.05208	2009	  4	115	             198.937	                   0	             213.394	                   0	000090000000000
4.05278	2009	  4	116	             199.586	                   0	             213.615	                   0	000090000000000
4.05347	2009	  4	117	             199.633	                   0	             213.627	                   0	000090000000000
4.05417	2009	  4	118	             198.995	                   0	             213.379	                   0	000090000000000
4.05486	2009	  4	119	             198.375	                   0	             213.406	                   0	000090000000000
4.05556	2009	  4	120	             198.026	                   0	             213.411	                   0	000090000000000
4.05625	2009	  4	121	             198.669	                   0	             213.347	                   0	000090000000000
4.05694	2009	  4	122	             199.248	                   0	             213.332	                   0	000090000000000
4.05764	2009	  4	123	             199.196	                   0	             213.361	                   0	000090000000000
4.05833	2009	  4	124	             198.682	                   0	             213.247	                   0	000090000000000
4.05903	2009	  4	125	             199.175	                   0	             213.327	                   0	000090000000000
4.05972	2009	  4	126	             199.417	                   0	             213.167	                   0	000090000000000
4.06042	2009	  4	127	             200.001	                   0	             213.078	           -0.025463	000090000000000
4.06111	2009	  4	128	             200.468	                   0	             213.256	           -0.025463	000090000000000
4.06181	2009	  4	129	              201.05	                   0	             213.103	          -0.0509259	000090000000000
4.0625	2009	  4	130	             201.487	                   0	              212.94	          -0.0127315	000090000000000
4.06319	2009	  4	131	             202.662	                   0	             213.165	          -0.0381944	000090000000000
4.06389	2009	  4	132	             202.302	                   0	             213.169	           -0.025463	000090000000000
4.06458	2009	  4	133	             202.923	                   0	             213.504	                   0	000090000000000
4.06528	2009	  4	134	              202.75	                   0	             214.176	                   0	000090000000000
4.06597	2009	  4	135	             202.851	                   0	             213.877	                   0	000090000000000
4.06667	2009	  4	136	             202.333	                   0	             213.888	                   0	000090000000000
4.06736	2009	  4	137	             202.335	                   0	             213.912	                   0	000090000000000
4.06806	2009	  4	138	             203.313	                   0	             214.144	                   0	000090000000000
4.06875	2009	  4	139	             203.058	                   0	             213.952	                   0	000090000000000
4.06944	2009	  4	140	             203.856	                   0	             214.015	                   0	000090000000000
4.07014	2009	  4	141	             202.775	                   0	              214.16	                   0	000090000000000
4.07083	2009	  4	142	             202.992	                   0	             214.146	                   0	000090000000000
4.07153	2009	  4	143	             203.843	                   0	             214.307	                   0	000090000000000
4.07222	2009	  4	144	             202.562	                   0	             213.929	                   0	000090000000000
4.07292	2009	  4	145	             202.371	                   0	              213.92	                   0	000090000000000
4.07361	2009	  4	146	             202.839	                   0	             213.898	                   0	000090000000000
4.07431	2009	  4	147	             201.282	                   0	              213.94	                   0	000090000000000
4.075	2009	  4	148	             202.126	                   0	             213.868	                   0	000090000000000
4.07569	2009	  4	149	             202.866	                   0	             214.075	                   0	000090000000000
4.07639	2009	  4	150	              203.45	                   0	              214.15	                   0	000090000000000
4.07708	2009	  4	151	             203.338	                   0	             214.219	                   0	000090000000000
4.07778	2009	  4	152	             202.673	                   0	             213.977	                   0	000090000000000
4.07847	2009	  4	153	             202.599	                   0	             214.033	                   0	000090000000000
4.07917	2009	  4	154	             202.206	                   0	             214.032	                   0	000090000000000
4.07986	2009	  4	155	             201.678	                   0	             213.964	                   0	000090000000000
4.08056	2009	  4	156	             201.431	                   0	             214.041	                   0	000090000000000
4.08125	2009	  4	157	             201.558	                   0	             214.048	                   0	000090000000000
4.08194	2009	  4	158	              201.18	                   0	             214.046	                   0	000090000000000
4.08264	2009	  4	159	             201.356	                   0	             214.222	                   0	000090000000000
4.08333	2009	  4	200	             201.582	                   0	             214.306	                   0	000090000000000
4.08403	2009	  4	201	             201.325	                   0	             214.264	                   0	000090000000000
4.08472	2009	  4	202	             201.556	                   0	             214.474	                   0	000090000000000
4.08542	2009	  4	203	             201.469	                   0	             214.316	                   0	000090000000000
4.08611	2009	  4	204	              201.22	                   0	             214.212	                   0	000090000000000
4.08681	2009	  4	205	             201.089	                   0	             214.185	                   0	000090000000000
4.0875	2009	  4	206	              201.73	                   0	              214.48	                   0	000090000000000
4.08819	2009	  4	207	             202.254	                   0	              214.85	                   0	000090000000000
4.08889	2009	  4	208	              202.45	                   0	             215.036	                   0	000090000000000
4.08958	2009	  4	209	             202.602	                   0	             215.242	                   0	000090000000000
4.09028	2009	  4	210	             202.867	                   0	             215.285	                   0	000090000000000
4.09097	2009	  4	211	             202.747	                   0	              215.17	                   0	000090000000000
4.09167	2009	  4	212	             202.746	                   0	             215.212	                   0	000090000000000
4.09236	2009	  4	213	             202.807	                   0	             215.102	                   0	000090000000000
4.09306	2009	  4	214	             203.296	                   0	             215.251	                   0	000090000000000
4.09375	2009	  4	215	             204.013	                   0	             215.509	                   0	000090000000000
