DayFrac Year JulianDay HourMin LWTotalDownwelling[W/m^2] SWTotalDownwelling[W/m^2] LWTotalUpwelling[W/m^2] SWTotalUpwelling[W/m^2] QualityControl
 27	2009	 27	  0	             175.927	           -0.352442	             176.896	           -0.384259	000090000000000
27.0007	2009	 27	  1	             176.375	           -0.352442	             177.316	           -0.384259	000090000000000
27.0014	2009	 27	  2	             176.435	           -0.352442	             177.276	           -0.384259	000090000000000
27.0021	2009	 27	  3	             176.157	           -0.352442	             177.003	           -0.384259	000090000000000
27.0028	2009	 27	  4	             176.097	           -0.352442	             177.017	           -0.384259	000090000000000
27.0035	2009	 27	  5	             176.448	           -0.352442	             177.174	           -0.384259	000090000000000
27.0042	2009	 27	  6	             176.217	           -0.352442	             176.948	           -0.384259	000090000000000
27.0049	2009	 27	  7	             175.915	           -0.352442	             176.518	           -0.384259	000090000000000
27.0056	2009	 27	  8	              176.02	           -0.352442	             176.768	           -0.384259	000090000000000
27.0063	2009	 27	  9	              176.18	           -0.352442	             177.246	           -0.384259	000090000000000
27.0069	2009	 27	 10	             176.451	           -0.352442	             177.289	           -0.384259	000090000000000
27.0076	2009	 27	 11	             176.756	           -0.352442	             177.361	           -0.384259	000090000000000
27.0083	2009	 27	 12	             176.877	           -0.352442	              177.48	           -0.384259	000090000000000
27.009	2009	 27	 13	             176.855	           -0.340764	             177.524	           -0.384259	000090000000000
27.0097	2009	 27	 14	             177.029	           -0.352442	              177.69	           -0.384259	000090000000000
27.0104	2009	 27	 15	             177.085	           -0.329087	             177.733	           -0.384259	000090000000000
27.0111	2009	 27	 16	             177.495	           -0.305732	             177.864	           -0.384259	000090000000000
27.0118	2009	 27	 17	             177.982	           -0.259023	             178.347	           -0.384259	000090000000000
27.0125	2009	 27	 18	             177.913	           -0.176221	             178.411	           -0.384259	000090000000000
27.0132	2009	 27	 19	             178.108	           -0.176221	             178.529	           -0.384259	000090000000000
27.0139	2009	 27	 20	              178.46	           -0.141189	             178.822	           -0.384259	000090000000000
27.0146	2009	 27	 21	             177.995	           -0.117834	             178.742	           -0.384259	000090000000000
27.0153	2009	 27	 22	             178.094	           -0.187898	             178.708	           -0.384259	000090000000000
27.016	2009	 27	 23	             178.317	           -0.259023	             178.868	           -0.384259	000090000000000
27.0167	2009	 27	 24	             178.888	           -0.282378	              179.37	           -0.384259	000090000000000
27.0174	2009	 27	 25	             179.028	           -0.294055	              179.37	           -0.384259	000090000000000
27.0181	2009	 27	 26	             178.772	           -0.235669	             179.324	           -0.384259	000090000000000
27.0188	2009	 27	 27	             178.564	           -0.247346	             179.143	           -0.384259	000090000000000
27.0194	2009	 27	 28	             178.168	            -0.31741	             178.722	           -0.384259	000090000000000
27.0201	2009	 27	 29	             178.238	           -0.352442	             178.675	           -0.384259	000090000000000
27.0208	2009	 27	 30	             178.072	           -0.352442	             178.684	           -0.384259	000090000000000
27.0215	2009	 27	 31	             178.475	           -0.352442	             179.313	           -0.384259	000090000000000
27.0222	2009	 27	 32	             178.583	           -0.352442	             179.452	           -0.384259	000090000000000
27.0229	2009	 27	 33	             178.673	           -0.340764	             179.402	           -0.384259	000090000000000
27.0236	2009	 27	 34	             178.964	           -0.352442	             179.549	           -0.384259	000090000000000
27.0243	2009	 27	 35	             178.907	           -0.352442	             179.501	           -0.384259	000090000000000
27.025	2009	 27	 36	             178.941	           -0.340764	             179.584	           -0.384259	000090000000000
27.0257	2009	 27	 37	             178.918	           -0.352442	             179.551	           -0.384259	000090000000000
27.0264	2009	 27	 38	             178.992	           -0.352442	             179.463	           -0.384259	000090000000000
27.0271	2009	 27	 39	             178.781	           -0.352442	             179.399	           -0.384259	000090000000000
27.0278	2009	 27	 40	             178.924	           -0.352442	             179.558	           -0.384259	000090000000000
27.0285	2009	 27	 41	             179.125	           -0.352442	             179.575	           -0.384259	000090000000000
27.0292	2009	 27	 42	             178.933	           -0.352442	             179.478	           -0.384259	000090000000000
27.0299	2009	 27	 43	             179.063	           -0.352442	              179.54	           -0.384259	000090000000000
27.0306	2009	 27	 44	             179.248	           -0.352442	              179.62	           -0.384259	000090000000000
27.0313	2009	 27	 45	             179.338	           -0.305732	             179.824	           -0.384259	000090000000000
27.0319	2009	 27	 46	             179.234	           -0.259023	             179.707	           -0.384259	000090000000000
27.0326	2009	 27	 47	             179.193	           -0.294055	             179.686	           -0.384259	000090000000000
27.0333	2009	 27	 48	             179.453	           -0.340764	             179.717	           -0.384259	000090000000000
27.034	2009	 27	 49	              179.18	           -0.305732	             179.575	           -0.384259	000090000000000
27.0347	2009	 27	 50	             179.102	           -0.305732	             179.407	           -0.384259	000090000000000
27.0354	2009	 27	 51	             178.926	           -0.329087	             179.339	           -0.384259	000090000000000
27.0361	2009	 27	 52	             178.877	           -0.340764	             179.136	           -0.384259	000090000000000
27.0368	2009	 27	 53	             178.421	           -0.352442	             178.629	           -0.384259	000090000000000
27.0375	2009	 27	 54	             178.472	           -0.352442	             178.608	           -0.436343	000090000000000
27.0382	2009	 27	 55	             178.692	           -0.352442	             179.096	           -0.384259	000090000000000
27.0389	2009	 27	 56	             178.926	           -0.352442	             179.203	           -0.384259	000090000000000
27.0396	2009	 27	 57	              179.07	           -0.352442	              179.29	           -0.384259	000090000000000
27.0403	2009	 27	 58	             179.198	           -0.329087	             179.627	           -0.384259	000090000000000
27.041	2009	 27	 59	             179.416	            -0.31741	             179.975	           -0.384259	000090000000000
27.0417	2009	 27	100	             179.516	           -0.211253	             179.982	           -0.384259	000090000000000
27.0424	2009	 27	101	             179.421	           -0.247346	             179.842	           -0.384259	000090000000000
27.0431	2009	 27	102	              179.05	           -0.259023	              179.44	           -0.384259	000090000000000
27.0437	2009	 27	103	             178.889	           -0.340764	             178.974	           -0.384259	000090000000000
27.0444	2009	 27	104	             178.831	           -0.340764	             179.089	           -0.384259	000090000000000
27.0451	2009	 27	105	             178.531	           -0.352442	             178.628	           -0.423611	000090000000000
27.0458	2009	 27	106	             178.932	           -0.352442	             179.055	            -0.41088	000090000000000
27.0465	2009	 27	107	             179.241	           -0.352442	             179.433	           -0.384259	000090000000000
