DayFrac Year JulianDay HourMin  SWTotalDownwelling[W/m^2]   SWDiffDownwelling[W/m^2]  SWDirDownwelling[W/m^2] LWTotalDownwelling[W/m^2] SWTotalUpwelling[W/m^2] LWTotalUpwelling[W/m^2]       Albedo         LWdownCaseTemp[degK]      LWdownDomeTemp[degK]     LWupCaseTemp[degK]      LWupDomeTemp[degK]    DiffCorr[W/m^2]         GlobCorr[W/m^2]    QualityControl
115	2016	115	  0	               -9999	               -9999	               -9999	               -9999	               -9999	              1590.8	               -9999	               -9999	               -9999	             412.123	             412.125	                  -0	                  -0	9999991699299944900
115.001	2016	115	  1	             33.0035	             24.3521	             179.112	              844.76	               -9999	             1589.11	               -9999	              248.27	               -0.05	             412.024	             412.024	                  -0	                  -0	0009621694430344400
115.001	2016	115	  2	             32.9789	             24.5749	             174.066	              844.35	               -9999	             1588.35	               -9999	              248.25	               -0.05	             411.951	             411.952	                  -0	                  -0	0009621694430344400
115.002	2016	115	  3	             32.8811	              24.464	               174.2	              843.96	               -9999	             1588.34	               -9999	              248.23	               -0.05	             411.894	             411.896	                  -0	                  -0	0009621694430344400
115.003	2016	115	  4	             32.7753	             24.1728	              179.37	              843.46	               -9999	             1587.23	               -9999	               248.2	               -0.05	             411.811	             411.808	                  -0	                  -0	0009621694430344400
115.003	2016	115	  5	             32.7242	             24.0915	             179.577	              842.81	               -9999	             1586.17	               -9999	              248.17	               -0.05	             411.742	             411.738	                  -0	                  -0	0009621694430344400
115.004	2016	115	  6	             32.7225	             24.2357	             174.778	               842.3	               -9999	             1584.07	               -9999	              248.13	               -0.05	              411.66	             411.661	                  -0	                  -0	0009621694430344400
115.005	2016	115	  7	             32.6291	             24.2033	             173.013	              842.54	               -9999	             1584.83	               -9999	              248.09	               -0.05	             411.622	             411.625	                  -0	                  -0	0009621694430344400
115.006	2016	115	  8	             32.6132	             23.9954	              178.39	              842.63	               -9999	             1586.46	               -9999	              248.06	               -0.05	             411.608	             411.602	                  -0	                  -0	0009621694430344400
115.006	2016	115	  9	             32.5639	             23.9316	             180.712	              842.07	               -9999	             1585.74	               -9999	              248.03	               -0.05	             411.569	             411.567	                  -0	                  -0	0009621694430344400
115.007	2016	115	 10	             32.5498	             24.1414	             176.171	              841.82	               -9999	             1583.83	               -9999	              248.01	               -0.05	             411.485	             411.478	                  -0	                  -0	0009621694430344400
115.008	2016	115	 11	             32.4811	             24.2837	             172.642	              841.67	               -9999	              1582.4	               -9999	              247.99	               -0.05	             411.431	             411.435	                  -0	                  -0	0009621694430344400
115.008	2016	115	 12	             32.4115	             24.1146	              176.46	              841.07	               -9999	             1582.02	               -9999	              247.97	               -0.05	             411.393	             411.399	                  -0	                  -0	0009621694430344400
115.009	2016	115	 13	             32.3604	             23.9205	             180.609	              840.75	               -9999	             1580.99	               -9999	              247.94	               -0.05	             411.338	             411.339	                  -0	                  -0	0009621694430344400
115.01	2016	115	 14	             32.2916	             23.9843	             177.141	              840.38	               -9999	             1580.81	               -9999	              247.92	               -0.05	             411.296	             411.293	                  -0	                  -0	0009621694430344400
115.01	2016	115	 15	             32.2247	             24.1423	              172.27	              840.31	               -9999	             1581.67	               -9999	              247.89	               -0.05	             411.303	             411.303	                  -0	                  -0	0009621694430344400
115.011	2016	115	 16	             32.1797	              23.964	              174.85	              840.19	               -9999	             1581.23	               -9999	              247.86	               -0.05	             411.277	             411.277	                  -0	                  -0	0009621694430344400
115.012	2016	115	 17	             32.1145	             23.7237	             179.794	              840.28	               -9999	             1580.47	               -9999	              247.84	               -0.05	             411.231	              411.23	                  -0	                  -0	0009621694430344400
115.013	2016	115	 18	             32.0952	             23.7218	              179.03	              839.89	               -9999	             1580.18	               -9999	              247.82	               -0.05	             411.202	             411.202	                  -0	                  -0	0009621694430344400
115.013	2016	115	 19	             32.0432	             23.9381	             173.313	              839.95	               -9999	             1580.49	               -9999	               247.8	               -0.05	              411.18	             411.178	                  -0	                  -0	0009621694430344400
115.014	2016	115	 20	             31.9736	             23.9131	             172.828	              839.75	               -9999	             1582.13	               -9999	              247.79	               -0.05	             411.194	             411.188	                  -0	                  -0	0009621694430344400
115.015	2016	115	 21	             31.9128	             23.6811	             177.678	              839.56	               -9999	             1582.83	               -9999	              247.77	               -0.05	             411.214	             411.207	                  -0	                  -0	0009621694430344401
115.015	2016	115	 22	             31.8934	             23.6728	             178.824	              839.84	               -9999	             1582.49	               -9999	              247.75	               -0.05	              411.22	             411.216	                  -0	                  -0	0009621694430344400
115.016	2016	115	 23	             31.8502	             23.9011	             173.891	              840.29	               -9999	             1582.12	               -9999	              247.75	               -0.05	             411.225	             411.231	                  -0	                  -0	0009621694430344400
115.017	2016	115	 24	             31.8467	              24.036	             172.043	              839.97	               -9999	             1581.95	               -9999	              247.75	               -0.05	             411.219	             411.223	                  -0	                  -0	0009621694430344400
115.017	2016	115	 25	             31.8802	             23.8715	             177.554	              839.35	               -9999	             1582.53	               -9999	              247.75	               -0.05	             411.239	             411.245	                  -0	                  -0	0009621694430344400
115.018	2016	115	 26	             31.8335	             23.6978	              180.64	              839.25	               -9999	             1583.43	               -9999	              247.74	               -0.05	             411.271	             411.271	                  -0	                  -0	0009621694430344400
115.019	2016	115	 27	             31.7938	              23.854	             176.233	              839.28	               -9999	             1583.27	               -9999	              247.73	               -0.05	             411.292	             411.295	                  -0	                  -0	0009621694430344400
115.019	2016	115	 28	              31.741	             23.9695	             172.332	              839.72	               -9999	             1583.47	               -9999	              247.72	               -0.05	             411.306	             411.304	                  -0	                  -0	0009621694430344400
115.02	2016	115	 29	             31.7604	             23.8226	             176.223	              840.15	               -9999	             1584.04	               -9999	              247.72	               -0.05	             411.332	             411.328	                  -0	                  -0	0009621694430344400
115.021	2016	115	 30	             31.7841	             23.7024	             180.671	              840.65	               -9999	             1584.11	               -9999	              247.73	               -0.05	             411.365	             411.367	                  -0	                  -0	0009621694430344400
115.022	2016	115	 31	             31.7833	             23.8189	             178.225	              841.32	               -9999	             1584.33	               -9999	              247.75	               -0.05	             411.402	             411.402	                  -0	                  -0	0009621694430344400
115.022	2016	115	 32	             31.7806	             24.0379	             173.767	               842.5	               -9999	             1584.68	               -9999	              247.79	               -0.05	             411.422	             411.422	                  -0	                  -0	0009621694430344400
115.023	2016	115	 33	             31.7648	             23.9741	              175.48	              843.69	               -9999	             1584.28	               -9999	              247.83	               -0.05	              411.42	              411.42	                  -0	                  -0	0009621694430344400
115.024	2016	115	 34	             31.7066	             23.8799	             180.805	              846.29	               -9999	              1583.8	               -9999	               247.9	               -0.05	             411.425	             411.427	                  -0	                  -0	0009621694430344400
115.024	2016	115	 35	             31.7718	             24.0684	             180.795	              846.55	               -9999	             1584.55	               -9999	              247.99	               -0.05	             411.454	             411.447	                  -0	                  -0	0009621694430344400
115.025	2016	115	 36	             31.7348	             24.3392	             176.182	              847.19	               -9999	             1585.24	               -9999	              248.08	               -0.05	             411.509	             411.505	                  -0	                  -0	0009621694430344400
115.026	2016	115	 37	             31.7559	              24.366	             177.183	              848.79	               -9999	              1581.3	               -9999	              248.18	               -0.05	             411.406	             411.406	                  -0	                  -0	0009621694430344400
115.026	2016	115	 38	             31.7242	             24.0924	             182.755	              849.58	               -9999	             1581.03	               -9999	              248.29	               -0.05	             411.383	             411.379	                  -0	                  -0	0009621694430344400
115.027	2016	115	 39	             31.7445	             24.0767	              184.18	              851.42	               -9999	             1577.45	               -9999	               248.4	               -0.05	              411.26	              411.26	                  -0	                  -0	0009621694430344400
115.028	2016	115	 40	             31.7859	             24.2828	             180.372	              853.03	               -9999	             1575.08	               -9999	              248.52	               -0.05	             411.156	             411.155	                  -0	                  -0	0009621694430344400
115.028	2016	115	 41	             31.8282	             24.4316	             178.669	              853.73	               -9999	             1576.35	               -9999	              248.64	               -0.05	             411.163	             411.162	                  -0	                  -0	0009621694430344400
115.029	2016	115	 42	             31.8996	             24.2366	             183.963	              852.56	               -9999	             1575.43	               -9999	              248.75	               -0.05	             411.123	             411.123	                  -0	                  -0	0009621694430344400
115.03	2016	115	 43	             31.8238	              33.854	             88.1414	              852.38	               -9999	             1573.07	               -9999	               248.8	               -0.05	             411.024	             411.025	                  -0	                  -0	0009691694430344400
115.031	2016	115	 44	             32.9339	             43.0878	             1.98039	              851.87	               -9999	                1573	               -9999	              248.82	               -0.05	             410.986	             410.983	                  -0	                  -0	0009691694430344400
115.031	2016	115	 45	             29.9322	             42.8937	             1.52941	              852.24	               -9999	             1571.58	               -9999	              248.81	               -0.05	             410.927	             410.932	                  -0	                  -0	0009691694430344400
115.032	2016	115	 46	              23.874	              43.147	             1.51496	                 851	               -9999	             1571.94	               -9999	              248.79	               -0.05	             410.903	             410.905	                  -0	                  -0	0009691694430344400
115.033	2016	115	 47	             23.8863	             43.1959	             1.59443	              850.92	               -9999	             1572.21	               -9999	              248.78	               -0.05	              410.88	             410.877	                  -0	                  -0	0009691694430344400
115.033	2016	115	 48	             23.9401	             43.1885	             1.83282	               851.2	               -9999	             1572.14	               -9999	              248.77	               -0.05	              410.85	             410.846	                  -0	                  -0	0009691694430344400
115.034	2016	115	 49	             23.9595	             43.1756	             1.98039	              851.22	               -9999	              1571.1	               -9999	              248.76	               -0.05	             410.811	             410.814	                  -0	                  -0	0009691694430344400
115.035	2016	115	 50	             23.9938	              43.244	             1.95562	              851.32	               -9999	              1570.6	               -9999	              248.77	               -0.05	             410.765	             410.762	                  -0	                  -0	0009691694430344400
115.035	2016	115	 51	             23.9912	             43.3549	              1.7967	              850.55	               -9999	             1569.32	               -9999	              248.78	               -0.05	             410.715	             410.717	                  -0	                  -0	0009691694430344400
115.036	2016	115	 52	              29.363	              43.061	             1.70382	              850.98	               -9999	             1568.65	               -9999	              248.77	               -0.05	             410.668	             410.665	                  -0	                  -0	0009691694430344400
115.037	2016	115	 53	             32.0819	             27.1312	             142.178	              850.96	               -9999	              1568.6	               -9999	              248.76	               -0.05	             410.631	             410.619	                  -0	                  -0	0009621694430344400
115.037	2016	115	 54	             32.1392	             24.7227	             160.898	              849.63	               -9999	             1567.52	               -9999	              248.75	               -0.05	             410.603	             410.602	                  -0	                  -0	0009621694430344400
115.038	2016	115	 55	             32.1515	             24.7523	             157.544	              850.33	               -9999	             1567.76	               -9999	              248.73	               -0.05	             410.604	             410.603	                  -0	                  -0	0009621694430344400
115.039	2016	115	 56	               32.23	             24.3743	             163.199	              849.42	               -9999	             1567.91	               -9999	              248.72	               -0.05	             410.604	             410.606	                  -0	                  -0	0009621694430344400
115.04	2016	115	 57	             32.3189	             24.0296	             168.462	              848.56	               -9999	             1567.24	               -9999	               248.7	               -0.05	             410.572	             410.572	                  -0	                  -0	0009621694430344400
115.04	2016	115	 58	             32.3515	             24.1627	             164.685	              849.21	               -9999	             1566.09	               -9999	              248.67	               -0.05	             410.543	              410.55	                  -0	                  -0	0009621694430344400
115.041	2016	115	 59	             32.4238	              24.451	             159.391	              849.94	               -9999	              1566.6	               -9999	              248.66	               -0.05	              410.55	             410.553	                  -0	                  -0	0009621694430344400
115.042	2016	115	100	              32.452	              24.256	             162.374	              850.16	               -9999	             1567.19	               -9999	              248.67	               -0.05	             410.576	              410.58	                  -0	                  -0	0009621694430344400
115.042	2016	115	101	             32.4969	             23.9889	             168.545	               849.6	               -9999	             1568.95	               -9999	              248.67	               -0.05	              410.63	             410.629	                  -0	                  -0	0009621694430344400
115.043	2016	115	102	             32.4846	             24.0933	             166.419	              849.54	               -9999	             1568.75	               -9999	              248.67	               -0.05	             410.629	             410.625	                  -0	                  -0	0009621694430344400
115.044	2016	115	103	             32.5163	             24.4251	              160.32	              850.69	               -9999	             1568.53	               -9999	              248.67	               -0.05	             410.627	             410.625	                  -0	                  -0	0009621694430344400
115.044	2016	115	104	             32.5683	             24.4048	             161.744	               850.6	               -9999	              1567.1	               -9999	              248.69	               -0.05	             410.581	             410.577	                  -0	                  -0	0009621694430344400
115.045	2016	115	105	             32.6758	             24.1312	             168.875	              849.85	               -9999	              1566.2	               -9999	              248.71	               -0.05	             410.562	             410.561	                  -0	                  -0	0009621694430344400
115.046	2016	115	106	             32.6899	             24.1303	             169.288	              849.73	               -9999	             1566.38	               -9999	              248.71	               -0.05	             410.572	             410.572	                  -0	                  -0	0009621694430344400
115.047	2016	115	107	             32.7137	             24.5157	             163.426	              850.65	               -9999	             1566.46	               -9999	              248.71	               -0.05	             410.581	              410.58	                  -0	                  -0	0009621694430344400
115.047	2016	115	108	             32.6872	             24.6007	             161.321	              851.42	               -9999	             1563.79	               -9999	              248.72	               -0.05	             410.509	             410.509	                  -0	                  -0	0009621694430344400
115.048	2016	115	109	             32.7665	             24.3503	             167.234	              851.21	               -9999	              1562.4	               -9999	              248.75	               -0.05	             410.463	             410.464	                  -0	                  -0	0009621694430344400
115.049	2016	115	110	             32.8564	              24.305	             170.093	              850.41	               -9999	             1561.71	               -9999	              248.76	               -0.05	             410.433	             410.436	                  -0	                  -0	0009621694430344400
115.049	2016	115	111	             32.8934	             24.6165	             164.881	              850.78	               -9999	             1560.43	               -9999	              248.76	               -0.05	             410.375	             410.377	                  -0	                  -0	0009621694430344400
115.05	2016	115	112	             33.0053	             24.8891	             161.414	              850.22	               -9999	             1559.19	               -9999	              248.76	               -0.05	             410.318	             410.323	                  -0	                  -0	0009621694430344400
115.051	2016	115	113	             33.1004	             24.6534	             166.791	              849.88	               -9999	             1558.91	               -9999	              248.75	               -0.05	             410.263	             410.261	                  -0	                  -0	0009621694430344400
115.051	2016	115	114	             33.1859	              24.402	             172.085	              849.24	               -9999	             1559.11	               -9999	              248.72	               -0.05	              410.22	             410.216	                  -0	                  -0	0009621694430344400
115.052	2016	115	115	             33.2793	             24.6081	             168.411	              848.33	               -9999	             1557.19	               -9999	              248.69	               -0.05	              410.14	             410.135	                  -0	                  -0	0009621694430344400
115.053	2016	115	116	             33.4432	             25.0028	             163.829	              847.62	               -9999	             1555.07	               -9999	              248.65	               -0.05	             410.047	             410.052	                  -0	                  -0	0009621694430344400
115.053	2016	115	117	             33.4749	             24.9566	             166.594	              847.53	               -9999	             1554.19	               -9999	               248.6	               -0.05	             409.959	             409.959	                  -0	                  -0	0009621694430344400
115.054	2016	115	118	             33.5242	             24.7384	             172.838	              847.93	               -9999	             1551.63	               -9999	              248.57	               -0.05	             409.851	             409.855	                  -0	                  -0	0009621694430344400
115.055	2016	115	119	             33.5789	             24.9316	             171.971	              848.24	               -9999	             1549.94	               -9999	              248.54	               -0.05	             409.746	              409.75	                  -0	                  -0	0009621694430344400
115.056	2016	115	120	             33.6863	             25.3494	             166.047	              847.95	               -9999	              1550.2	               -9999	              248.53	               -0.05	             409.669	             409.666	                  -0	                  -0	0009621694430344400
115.056	2016	115	121	             33.7604	             25.3826	             165.697	               847.4	               -9999	             1548.91	               -9999	              248.52	               -0.05	             409.583	             409.584	                  -0	                  -0	0009621694430344400
115.057	2016	115	122	             33.8581	             25.0749	              172.91	               847.4	               -9999	              1548.3	               -9999	               248.5	               -0.05	             409.501	             409.501	                  -0	                  -0	0009621694430344400
115.058	2016	115	123	             33.9489	             25.0675	             174.892	              848.07	               -9999	             1547.18	               -9999	              248.48	               -0.05	             409.434	             409.436	                  -0	                  -0	0009621694430344400
115.058	2016	115	124	              34.067	             25.4713	             169.381	              847.93	               -9999	             1546.54	               -9999	              248.49	               -0.05	             409.363	             409.363	                  -0	                  -0	0009621694430344400
115.059	2016	115	125	             34.1744	             25.6488	             167.595	              847.59	               -9999	             1544.75	               -9999	              248.48	               -0.05	             409.256	             409.256	                  -0	                  -0	0009621694430344400
115.06	2016	115	126	             34.1841	             25.3604	             173.034	              847.48	               -9999	             1543.82	               -9999	              248.47	               -0.05	             409.179	             409.177	                  -0	                  -0	0009621694430344400
115.06	2016	115	127	              34.304	             25.2495	             177.038	              847.24	               -9999	             1542.14	               -9999	              248.47	               -0.05	             409.088	             409.089	                  -0	                  -0	0009621694430344400
115.061	2016	115	128	             34.4308	             25.5665	             172.931	              847.44	               -9999	             1540.87	               -9999	              248.45	               -0.05	             409.015	             409.018	                  -0	                  -0	0009621694430344400
115.062	2016	115	129	             34.6097	             25.8743	             169.701	              847.35	               -9999	              1538.6	               -9999	              248.45	               -0.05	             408.906	             408.903	                  -0	                  -0	0009621694430344400
115.063	2016	115	130	             34.7542	              25.707	             174.727	              847.37	               -9999	             1538.45	               -9999	              248.44	               -0.05	             408.837	             408.835	                  -0	                  -0	0009621694430344400
115.063	2016	115	131	             34.8291	             25.5139	             179.546	               847.5	               -9999	             1537.77	               -9999	              248.44	               -0.05	             408.749	             408.745	                  -0	                  -0	0009621694430344401
115.064	2016	115	132	             34.9806	             25.8253	             176.656	              847.47	               -9999	             1536.63	               -9999	              248.44	               -0.05	             408.673	             408.674	                  -0	                  -0	0009621694430344400
115.065	2016	115	133	             35.0793	              26.244	             171.207	              847.74	               -9999	             1535.18	               -9999	              248.44	               -0.05	             408.582	             408.586	                  -0	                  -0	0009621694430344400
