DayFrac Year JulianDay HourMin  SWTotalDownwelling[W/m^2]   SWDiffDownwelling[W/m^2]  SWDirDownwelling[W/m^2] LWTotalDownwelling[W/m^2] SWTotalUpwelling[W/m^2] LWTotalUpwelling[W/m^2]       Albedo         LWdownCaseTemp[degK]      LWdownDomeTemp[degK]     LWupCaseTemp[degK]      LWupDomeTemp[degK]    DiffCorr[W/m^2]         GlobCorr[W/m^2]    QualityControl
133	2016	133	  0	               -9999	               -9999	               -9999	               -9999	               -9999	             2111.52	               -9999	               -9999	               -9999	              441.68	              441.68	                  -0	                  -0	9999991699299944900
133.001	2016	133	  1	             111.145	             35.2052	              440.65	                1064	               -9999	              2110.8	               -9999	              263.56	               -0.05	             441.668	             441.677	                  -0	                  -0	0809630694430344400
133.001	2016	133	  2	             110.987	             35.2763	             430.619	              1065.1	               -9999	             2111.94	               -9999	              263.54	               -0.05	              441.61	             441.597	                  -0	                  -0	0809630694430344400
133.002	2016	133	  3	             110.934	             35.3835	              440.96	                1065	               -9999	             2109.21	               -9999	              263.54	               -0.05	              441.57	             441.567	                  -0	                  -0	0809630694430344400
133.003	2016	133	  4	             110.855	              35.317	             453.529	              1064.4	               -9999	             2110.54	               -9999	              263.54	               -0.05	             441.576	             441.573	                  -0	                  -0	0809630694430344400
133.003	2016	133	  5	             110.608	             35.2163	             446.636	              1065.9	               -9999	             2109.71	               -9999	              263.53	               -0.05	             441.591	             441.604	                  -0	                  -0	0809630694430344400
133.004	2016	133	  6	             110.687	              35.475	             434.592	                1068	               -9999	             2110.39	               -9999	              263.55	               -0.05	              441.61	             441.619	                  -0	                  -0	0809630694430344400
133.005	2016	133	  7	             110.652	             35.7699	             439.494	              1068.5	               -9999	             2108.97	               -9999	              263.59	               -0.05	             441.567	             441.573	                  -0	                  -0	0009630694430344400
133.006	2016	133	  8	             110.626	              35.756	             453.725	              1067.3	               -9999	             2108.79	               -9999	              263.63	               -0.05	             441.494	             441.482	                  -0	                  -0	0009630694430344400
133.006	2016	133	  9	             110.529	               35.72	             452.353	              1067.9	               -9999	             2109.24	               -9999	              263.65	               -0.05	             441.537	              441.54	                  -0	                  -0	0009630694430344400
133.007	2016	133	 10	             110.396	             35.6922	             438.204	              1067.5	               -9999	             2109.79	               -9999	              263.67	               -0.05	             441.573	             441.579	                  -0	                  -0	0009630694430344400
133.008	2016	133	 11	             110.317	             35.6627	             436.914	              1067.8	               -9999	             2109.09	               -9999	              263.69	               -0.05	             441.567	              441.57	                  -0	                  -0	0009630694430344400
133.008	2016	133	 12	             110.106	             35.5471	             450.578	              1067.6	               -9999	             2105.89	               -9999	               263.7	               -0.05	             441.488	             441.497	                  -0	                  -0	0009630694430344400
133.009	2016	133	 13	             110.018	             35.4381	             455.139	              1067.9	               -9999	             2107.05	               -9999	              263.72	               -0.05	             441.488	             441.485	                  -0	                  -0	0009630694430344400
133.01	2016	133	 14	             109.912	             35.5046	             442.621	              1068.5	               -9999	             2105.85	               -9999	              263.73	               -0.05	             441.457	             441.454	                  -0	                  -0	0009630694430344400
133.01	2016	133	 15	             109.824	             35.4076	              435.81	              1067.7	               -9999	             2106.94	               -9999	              263.74	               -0.05	             441.491	             441.485	                  -0	                  -0	0009630694430344400
133.011	2016	133	 16	             109.674	             35.2865	             448.122	              1068.8	               -9999	             2108.04	               -9999	              263.74	               -0.05	             441.527	             441.527	                  -0	                  -0	0009630694430344400
133.012	2016	133	 17	             109.683	             35.2135	             458.473	              1068.5	               -9999	             2109.37	               -9999	              263.75	               -0.05	             441.524	             441.515	                  -0	                  -0	0009630694430344400
133.012	2016	133	 18	             109.577	             35.1201	              449.04	              1068.4	               -9999	              2109.6	               -9999	              263.76	               -0.05	             441.576	             441.579	                  -0	                  -0	0809630694430344400
133.013	2016	133	 19	             109.515	             35.1211	              438.39	              1069.6	               -9999	             2110.54	               -9999	              263.76	               -0.05	             441.594	             441.594	                  -0	                  -0	0009630694430344400
133.014	2016	133	 20	             109.419	             35.1285	             446.894	              1070.4	               -9999	              2108.4	               -9999	              263.78	               -0.05	             441.533	              441.54	                  -0	                  -0	0009630694430344400
133.015	2016	133	 21	             109.454	             35.2329	             460.464	              1070.4	               -9999	             2107.82	               -9999	               263.8	               -0.05	              441.54	             441.549	                  -0	                  -0	0009630694430344400
133.015	2016	133	 22	             109.286	             35.2153	              455.49	              1073.1	               -9999	             2108.78	               -9999	              263.82	               -0.05	              441.54	             441.533	                  -0	                  -0	0009630694430344400
133.016	2016	133	 23	             109.392	             35.5028	             443.973	              1076.5	               -9999	             2110.99	               -9999	              263.87	               -0.05	              441.61	             441.604	                  -0	                  -0	0009630694430344400
133.017	2016	133	 24	             109.551	             35.9584	             447.152	              1078.2	               -9999	             2108.55	               -9999	              263.96	               -0.05	             441.543	             441.546	                  -0	                  -0	0009630694430344400
133.017	2016	133	 25	             109.744	             36.2237	             462.012	              1079.2	               -9999	             2109.42	               -9999	              264.05	               -0.05	             441.549	             441.537	                  -0	                  -0	0009630694430344400
133.018	2016	133	 26	             109.612	             36.3161	             461.631	              1079.1	               -9999	             2107.95	               -9999	              264.14	               -0.05	             441.552	             441.558	                  -0	                  -0	0009630694430344400
133.019	2016	133	 27	             109.577	             36.3133	             447.946	              1078.9	               -9999	              2107.6	               -9999	              264.22	               -0.05	             441.518	             441.509	                  -0	                  -0	0009630694430344400
133.019	2016	133	 28	             109.454	             36.1331	             444.974	                1078	               -9999	             2106.61	               -9999	              264.28	               -0.05	             441.512	             441.521	                  -0	                  -0	0009630694430344400
133.02	2016	133	 29	             109.233	              35.902	             458.607	              1078.7	               -9999	             2110.15	               -9999	              264.32	               -0.05	             441.631	             441.634	                  -0	                  -0	0009630694430344400
133.021	2016	133	 30	             109.304	             35.6885	             464.964	              1077.7	               -9999	             2109.36	               -9999	              264.35	               -0.05	             441.622	             441.628	                  -0	                  -0	0009630694430344400
133.022	2016	133	 31	             109.207	             35.5665	             453.096	              1078.1	               -9999	             2108.97	               -9999	              264.37	               -0.05	             441.604	             441.601	                  -0	                  -0	0009630694430344400
133.022	2016	133	 32	             109.313	             35.4593	             444.716	                1073	               -9999	             2109.78	               -9999	              264.38	               -0.05	             441.631	             441.631	                  -0	                  -0	0009630694430344400
133.023	2016	133	 33	             109.137	              34.976	             455.728	              1070.9	               -9999	             2109.09	               -9999	              264.32	               -0.05	             441.601	             441.607	                  -0	                  -0	0009630694430344400
